# Characteristic  Pathlengths (in Angstroem) for Electron Transport in V
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   58995.0     177.5     686.4   32949.5  155803.8
   59495.0     178.9     691.9   33304.6  157492.4
   59995.0     180.2     697.3   33659.8  159181.0
   60495.0     181.6     702.7   34014.9  160869.6
   60995.0     182.9     708.2   34370.0  162558.1
   61495.0     184.3     713.6   34725.1  164246.7
   61995.0     185.6     719.0   35080.2  165935.3
   62495.0     187.0     724.5   35435.3  167623.9
   62995.0     188.3     729.9   35790.4  169312.4
   63495.0     189.7     735.3   36145.5  171001.0
   63995.0     191.0     740.8   36500.6  172689.6
   64495.0     192.4     746.2   36855.7  174378.2
   64995.0     193.7     751.6   37210.8  176066.8
   65495.0     195.1     757.1   37565.9  177755.3
   65995.0     196.4     762.5   37921.0  179443.9
   66495.0     197.8     767.9   38276.1  181132.5
   66995.0     199.2     773.4   38631.2  182821.1
   67495.0     200.5     778.8   38986.3  184509.6
   67995.0     201.9     784.2   39341.4  186198.2
   68495.0     203.2     789.7   39696.5  187886.8
   68995.0     204.6     795.1   40051.6  189575.4
   69495.0     205.9     800.5   40406.7  191263.9
   69995.0     207.3     805.9   40761.8  192952.5
   70495.0     208.6     811.4   41116.9  194641.1
   70995.0     210.0     816.8   41472.1  196329.7
   71495.0     211.3     822.2   41827.2  198018.3
   71995.0     212.7     827.7   42182.3  199706.8
   72495.0     214.0     833.1   42537.4  201395.4
   72995.0     215.4     838.5   42892.5  203084.0
   73495.0     216.7     844.0   43247.6  204772.6
   73995.0     218.1     849.4   43602.7  206461.1
   74495.0     219.4     854.8   43957.8  208149.7
   74995.0     220.8     860.3   44312.9  209838.3
   75495.0     222.1     865.7   44668.0  211526.9
   75995.0     223.5     871.1   45023.1  213215.4
   76495.0     224.8     876.6   45378.2  214904.0
   76995.0     226.2     882.0   45733.3  216592.6
   77495.0     227.5     887.4   46088.4  218281.2
   77995.0     228.9     892.9   46443.5  219969.8
   78495.0     230.2     898.3   46798.6  221658.3
   78995.0     231.6     903.7   47153.7  223346.9
   79495.0     232.9     909.2   47508.8  225035.5
   79995.0     234.3     914.6   47863.9  226724.1
   80495.0     235.6     920.0   48219.0  228412.6
   80995.0     237.0     925.5   48574.1  230101.2
   81495.0     238.3     930.9   48929.3  231789.8
   81995.0     239.7     936.3   49284.4  233478.4
   82495.0     241.0     941.7   49639.5  235166.9
   82995.0     242.4     947.2   49994.6  236855.5
   83495.0     243.7     952.6   50349.7  238544.1
   83995.0     245.1     958.0   50704.8  240232.7
   84495.0     246.4     963.5   51059.9  241921.3
   84995.0     247.8     968.9   51415.0  243609.8
   85495.0     249.2     974.3   51770.1  245298.4
   85995.0     250.5     979.8   52125.2  246987.0
   86495.0     251.9     985.2   52480.3  248675.6
   86995.0     253.2     990.6   52835.4  250364.1
   87495.0     254.6     996.1   53190.5  252052.7
   87995.0     255.9    1001.5   53545.6  253741.3
   88495.0     257.3    1006.9   53900.7  255429.9
   88995.0     258.6    1012.4   54255.8  257118.4
   89495.0     260.0    1017.8   54610.9  258807.0
   89995.0     261.3    1023.2   54966.0  260495.6
   90495.0     262.7    1028.7   55321.1  262184.2
   90995.0     264.0    1034.1   55676.2  263872.8
   91495.0     265.4    1039.5   56031.3  265561.3
   91995.0     266.7    1045.0   56386.4  267249.9
   92495.0     268.1    1050.4   56741.6  268938.5
   92995.0     269.4    1055.8   57096.7  270627.1
   93495.0     270.8    1061.3   57451.8  272315.6
   93995.0     272.1    1066.7   57806.9  274004.2
   94495.0     273.5    1072.1   58162.0  275692.8
   94995.0     274.8    1077.5   58517.1  277381.4
   95495.0     276.2    1083.0   58872.2  279069.9
   95995.0     277.5    1088.4   59227.3  280758.5
   96495.0     278.9    1093.8   59582.4  282447.1
   96995.0     280.2    1099.3   59937.5  284135.7
   97495.0     281.6    1104.7   60292.6  285824.3
   97995.0     282.9    1110.1   60647.7  287512.8
   98495.0     284.3    1115.6   61002.8  289201.4
   98995.0     285.6    1121.0   61357.9  290890.0
   99495.0     287.0    1126.4   61713.0  292578.6
