# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Ni
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   65995.0     118.2     507.6   20761.0   93191.8
   66495.0     119.0     511.2   20954.5   94070.4
   66995.0     119.8     514.8   21147.9   94949.0
   67495.0     120.6     518.4   21341.4   95827.6
   67995.0     121.4     522.0   21534.8   96706.2
   68495.0     122.2     525.6   21728.3   97584.9
   68995.0     122.9     529.3   21921.8   98463.5
   69495.0     123.7     532.9   22115.2   99342.1
   69995.0     124.5     536.5   22308.7  100220.7
   70495.0     125.3     540.1   22502.2  101099.3
   70995.0     126.1     543.7   22695.6  101978.0
   71495.0     126.9     547.3   22889.1  102856.6
   71995.0     127.7     550.9   23082.6  103735.2
   72495.0     128.5     554.5   23276.0  104613.8
   72995.0     129.3     558.1   23469.5  105492.4
   73495.0     130.1     561.7   23662.9  106371.0
   73995.0     130.9     565.3   23856.4  107249.7
   74495.0     131.7     568.9   24049.9  108128.3
   74995.0     132.5     572.5   24243.3  109006.9
   75495.0     133.3     576.1   24436.8  109885.5
   75995.0     134.1     579.7   24630.3  110764.1
   76495.0     134.9     583.3   24823.7  111642.8
   76995.0     135.7     586.9   25017.2  112521.4
   77495.0     136.5     590.5   25210.6  113400.0
   77995.0     137.3     594.1   25404.1  114278.6
   78495.0     138.1     597.7   25597.6  115157.2
   78995.0     138.9     601.3   25791.0  116035.8
   79495.0     139.7     604.9   25984.5  116914.5
   79995.0     140.5     608.5   26178.0  117793.1
   80495.0     141.3     612.1   26371.4  118671.7
   80995.0     142.1     615.7   26564.9  119550.3
   81495.0     142.9     619.3   26758.3  120428.9
   81995.0     143.7     622.9   26951.8  121307.6
   82495.0     144.5     626.5   27145.3  122186.2
   82995.0     145.3     630.1   27338.7  123064.8
   83495.0     146.1     633.7   27532.2  123943.4
   83995.0     146.9     637.3   27725.7  124822.0
   84495.0     147.7     640.9   27919.1  125700.7
   84995.0     148.5     644.5   28112.6  126579.3
   85495.0     149.3     648.1   28306.1  127457.9
   85995.0     150.1     651.7   28499.5  128336.5
   86495.0     150.8     655.3   28693.0  129215.1
   86995.0     151.6     658.9   28886.4  130093.7
   87495.0     152.4     662.5   29079.9  130972.4
   87995.0     153.2     666.1   29273.4  131851.0
   88495.0     154.0     669.8   29466.8  132729.6
   88995.0     154.8     673.4   29660.3  133608.2
   89495.0     155.6     677.0   29853.8  134486.8
   89995.0     156.4     680.6   30047.2  135365.5
   90495.0     157.2     684.2   30240.7  136244.1
   90995.0     158.0     687.8   30434.1  137122.7
   91495.0     158.8     691.4   30627.6  138001.3
   91995.0     159.6     695.0   30821.1  138879.9
   92495.0     160.4     698.6   31014.5  139758.5
   92995.0     161.2     702.2   31208.0  140637.2
   93495.0     162.0     705.8   31401.5  141515.8
   93995.0     162.8     709.4   31594.9  142394.4
   94495.0     163.6     713.0   31788.4  143273.0
   94995.0     164.4     716.6   31981.8  144151.6
   95495.0     165.2     720.2   32175.3  145030.3
   95995.0     166.0     723.8   32368.8  145908.9
   96495.0     166.8     727.4   32562.2  146787.5
   96995.0     167.6     731.0   32755.7  147666.1
   97495.0     168.4     734.6   32949.2  148544.7
   97995.0     169.2     738.2   33142.6  149423.3
   98495.0     170.0     741.8   33336.1  150302.0
   98995.0     170.8     745.4   33529.5  151180.6
   99495.0     171.6     749.0   33723.0  152059.2
