# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Nb
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   93495.0     159.0     889.8   25293.7  177764.9
   93995.0     159.8     894.3   25448.2  178865.5
   94495.0     160.5     898.9   25602.7  179966.0
   94995.0     161.3     903.4   25757.1  181066.5
   95495.0     162.0     908.0   25911.6  182167.0
   95995.0     162.8     912.5   26066.1  183267.5
   96495.0     163.6     917.1   26220.6  184368.0
   96995.0     164.3     921.6   26375.1  185468.6
   97495.0     165.1     926.2   26529.6  186569.1
   97995.0     165.8     930.7   26684.0  187669.6
   98495.0     166.6     935.2   26838.5  188770.1
   98995.0     167.3     939.8   26993.0  189870.6
   99495.0     168.1     944.3   27147.5  190971.1
