# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Ta
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   85995.0      77.9     629.2    8428.8   96595.9
   86495.0      78.3     632.7    8484.4   97252.1
   86995.0      78.6     636.2    8540.1   97908.3
   87495.0      79.0     639.7    8595.7   98564.5
   87995.0      79.4     643.1    8651.3   99220.7
   88495.0      79.7     646.6    8706.9   99876.9
   88995.0      80.1     650.1    8762.6  100533.1
   89495.0      80.5     653.6    8818.2  101189.3
   89995.0      80.9     657.0    8873.8  101845.5
   90495.0      81.2     660.5    8929.4  102501.7
   90995.0      81.6     664.0    8985.1  103157.9
   91495.0      82.0     667.5    9040.7  103814.1
   91995.0      82.3     670.9    9096.3  104470.3
   92495.0      82.7     674.4    9151.9  105126.5
   92995.0      83.1     677.9    9207.6  105782.7
   93495.0      83.5     681.4    9263.2  106438.9
   93995.0      83.8     684.8    9318.8  107095.1
   94495.0      84.2     688.3    9374.4  107751.3
   94995.0      84.6     691.8    9430.1  108407.5
   95495.0      84.9     695.2    9485.7  109063.7
   95995.0      85.3     698.7    9541.3  109719.9
   96495.0      85.7     702.2    9596.9  110376.1
   96995.0      86.0     705.7    9652.6  111032.3
   97495.0      86.4     709.1    9708.2  111688.5
   97995.0      86.8     712.6    9763.8  112344.7
   98495.0      87.2     716.1    9819.4  113000.9
   98995.0      87.5     719.6    9875.1  113657.1
   99495.0      87.9     723.0    9930.7  114313.3
